gene_id	gene_name	ND0013	ND0323	ND0463	ND0693
ENSG00000123500	COL10A1	0.019399	0.009547	0	0.046459
ENSG00000123505	AMD1	5.25126	6.82501	37.503573	4.489101
ENSG00000123545	NDUFAF4	2.373222	0.821185	9.765975	0.741551
ENSG00000123552	USP45	0.171749	0.184233	5.653536	0.239237
ENSG00000123560	PLP1	0	0	0	0
ENSG00000123561	SERPINA7	0	0	0	0
ENSG00000123562	MORF4L2	11.873597	10.489399	98.563837	8.347673
ENSG00000123569	H2BFWT	0	0	0	0
ENSG00000123570	RAB9B	0.027988	0.049598	0.195606	0.01435
ENSG00000123572	NRK	0	0	0	0
ENSG00000123575	FAM199X	0.591703	0.768865	9.799405	0.474543
ENSG00000123576	ESX1	0	0	0	0.039138
ENSG00000123584	MAGEA9	0	0	0	0
ENSG00000123594	ATXN3L	0	0	0	0
ENSG00000123595	RAB9A	2.458441	2.962777	24.09915	1.500073
ENSG00000123600	METTL8	1.055031	0.750369	6.081172	0.551827
ENSG00000123607	TTC21B	0.939219	1.064146	9.740937	0.791473
ENSG00000123609	NMI	8.272176	9.969929	39.30044	9.696766
ENSG00000123610	TNFAIP6	0.436334	2.984905	4.923592	3.960909
ENSG00000123612	ACVR1C	0.072618	0.037714	0.155992	0
ENSG00000123636	BAZ2B	4.232999	7.086636	34.04601	7.943245
ENSG00000123643	SLC36A1	1.272704	2.566782	8.195104	1.903148
ENSG00000123684	LPGAT1	3.843918	6.247326	27.515323	3.490185
ENSG00000123685	BATF3	0.67149	0.429366	4.992932	0.875292
ENSG00000123689	G0S2	0.25899	0.422282	657.121064	0.405808
ENSG00000123700	KCNJ2	1.153819	3.555375	1.429138	0.848037
ENSG00000123728	RAP2C	3.663764	5.827315	45.76742	3.072243
ENSG00000123737	EXOSC9	3.236832	3.325267	23.96904	1.886075
ENSG00000123739	PLA2G12A	2.623251	1.724615	7.206906	2.651779
ENSG00000123810	B9D2	2.675282	3.098155	5.940394	3.955255
ENSG00000123815	COQ8B	4.780241	6.896624	11.393636	7.883314
ENSG00000123836	PFKFB2	0.908532	0.567009	16.756648	0.889662
ENSG00000123838	C4BPA	0.01921	0.028337	0.067153	0.049247
ENSG00000123843	C4BPB	0.037143	0.016347	0.426366	0.123849
ENSG00000123870	ZNF137P	1.386065	0.697829	1.898502	0.340352
ENSG00000123892	RAB38	0.14904	0.188861	0.579182	0.102755
ENSG00000123901	GPR83	0.011617	0.028999	0.120053	0.006291
ENSG00000123908	AGO2	7.569546	7.320282	89.793017	10.734385
ENSG00000123933	MXD4	17.751077	19.647369	34.323045	17.455751
ENSG00000123965	PMS2P5	0.211414	0.096271	0.561119	0.601453
ENSG00000123975	CKS2	1.236606	0.267596	2.408817	0.234881
ENSG00000123977	DAW1	0	0	0.467216	0
ENSG00000123983	ACSL3	1.788584	2.263053	23.097808	1.763536
ENSG00000123989	CHPF	1.412763	1.086523	4.929924	1.301945
ENSG00000123992	DNPEP	9.270678	9.434064	41.675147	10.242248
ENSG00000123999	INHA	0	0.062807	0.059952	0.021969
ENSG00000124003	MOGAT1	0.020139	0.029622	0.211411	0.025816
ENSG00000124006	OBSL1	0.061869	0.249097	0.507763	0.315149
ENSG00000124019	FAM124B	0.065485	0.086426	0.303058	0.272882
ENSG00000124067	SLC12A4	1.777593	3.047001	29.614163	1.931058
ENSG00000124074	ENKD1	1.081487	2.026044	5.155074	2.324738
ENSG00000124089	MC3R	0	0	0	0
ENSG00000124091	GCNT7	0	0	0.059748	0.013669
ENSG00000124092	CTCFL	0	0	0	0
ENSG00000124097	HMGB1P1	0	0.129051	0	0
ENSG00000124098	FAM210B	61.059533	59.767768	4.012932	91.449175
ENSG00000124102	PI3	16.282652	105.580372	0.942392	3.995962
ENSG00000124103	FAM209A	0.407942	0.754191	6.057131	1.127128
ENSG00000124104	SNX21	1.443128	0.88412	2.166169	1.681536
ENSG00000124107	SLPI	1.151594	19.542383	0.673024	1.845583
ENSG00000124116	WFDC3	0.097514	0	0	0.556475
ENSG00000124120	TTPAL	1.172407	1.547063	4.758725	1.277847
ENSG00000124126	PREX1	22.171866	39.176437	86.108755	35.448195
ENSG00000124134	KCNS1	0.018458	0.109062	0.016124	0.01183
ENSG00000124140	SLC12A5	0.262854	0.128265	0.342104	0.341353
ENSG00000124143	ARHGAP40	0	0	0.042692	0
ENSG00000124145	SDC4	0.173472	0.390077	36.61112	0.190593
ENSG00000124151	NCOA3	3.27477	3.942402	35.963083	2.331301
ENSG00000124155	PIGT	11.770494	12.80824	60.096182	14.299859
ENSG00000124157	SEMG2	0	0	0	0
ENSG00000124159	MATN4	0	0	0.155128	0.013575
ENSG00000124160	NCOA5	7.042141	6.608906	20.62031	6.160149
ENSG00000124164	VAPB	2.065183	2.895427	20.419305	2.735093
ENSG00000124171	PARD6B	0.105146	0.06753	0.750749	0.052738
ENSG00000124172	ATP5F1E	13.991284	12.103667	45.604318	10.851006
ENSG00000124177	CHD6	2.483597	2.564407	30.088022	2.448925
ENSG00000124181	PLCG1	25.408107	27.414278	67.043753	22.780642
ENSG00000124191	TOX2	0.848954	0.423421	6.739059	0.81371
ENSG00000124193	SRSF6	19.11921	19.691535	138.601087	13.507894
ENSG00000124194	GDAP1L1	0	0	0	0
ENSG00000124196	GTSF1L	0.15192	0	0	0.194764
ENSG00000124198	ARFGEF2	1.389327	1.329789	22.442337	0.910087
ENSG00000124201	ZNFX1	6.332553	7.945426	45.102371	10.879201
ENSG00000124203	ZNF831	1.798236	1.955822	4.410443	1.116615
ENSG00000124205	EDN3	0.063056	0.026746	0.032854	0.012047
ENSG00000124207	CSE1L	1.845035	2.378897	13.089315	1.878645
ENSG00000124208	TMEM189-UBE2V1	0.052089	0	0	0
ENSG00000124209	RAB22A	1.242018	1.074125	14.420134	0.73982
ENSG00000124212	PTGIS	0	0	0.013037	0
ENSG00000124214	STAU1	6.956157	6.872807	39.228723	10.953908
ENSG00000124215	CDH26	0.245034	0.741452	0.477654	0.412492
ENSG00000124216	SNAI1	0.105345	0.116435	1.749834	0.286956
ENSG00000124217	MOCS3	0.554588	0.518105	1.51025	0.533143
ENSG00000124222	STX16	10.449833	21.442582	70.618861	12.274332
ENSG00000124224	PPP4R1L	1.147561	1.678725	36.719878	1.037105
ENSG00000124225	PMEPA1	2.802503	1.17976	22.664718	1.817378
ENSG00000124226	RNF114	11.491795	10.117419	78.142207	9.313744
ENSG00000124227	ANKRD60	0	0	0	0
ENSG00000124228	DDX27	7.194329	5.973423	37.943065	6.720534
ENSG00000124232	RBPJL	0	0.056067	0	0
ENSG00000124233	SEMG1	0	0.082064	0.146088	0.035698
ENSG00000124237	C20orf85	0	0	0	0
ENSG00000124243	BCAS4	5.604817	3.246517	8.063966	3.552879
ENSG00000124249	KCNK15	0	0	0	0
ENSG00000124251	TP53TG5	0	0.013904	0	0.012081
ENSG00000124253	PCK1	0	0	0.014358	0
ENSG00000124256	ZBP1	4.468152	8.197896	22.56352	8.642511
ENSG00000124257	NEURL2	0.511656	0.806765	2.791184	0.51535
ENSG00000124260	MAGEA10	0	0	0	0
ENSG00000124275	MTRR	3.399092	2.228149	25.959082	1.84937
ENSG00000124279	FASTKD3	1.002288	1.114355	7.34241	0.726493
ENSG00000124299	PEPD	7.387621	7.924984	7.226046	9.597433
ENSG00000124302	CHST8	0.364599	0.219409	0.071928	0.303711
ENSG00000124313	IQSEC2	1.672224	1.251094	4.027113	3.076916
ENSG00000124333	VAMP7	3.245253	2.670873	19.189688	2.096562
ENSG00000124334	IL9R	0.43272	0.278493	3.071545	0.290057
ENSG00000124343	XG	0	0	0	0.308895
ENSG00000124356	STAMBP	3.938221	4.426204	14.219669	4.003871
ENSG00000124357	NAGK	39.556603	50.903157	86.002187	78.84773
ENSG00000124370	MCEE	0.769801	0.63544	8.374876	0.990389
ENSG00000124374	PAIP2B	0.325384	0.456531	0.734885	0.223278
ENSG00000124380	SNRNP27	5.093042	2.987945	35.224706	2.149351
ENSG00000124383	MPHOSPH10	2.876368	2.207491	16.470263	2.035939
ENSG00000124391	IL17C	0.045566	0.034738	2.247333	0.058414
ENSG00000124399	NDUFB4P12	0	0.134983	0.656408	0
ENSG00000124406	ATP8A1	1.293276	1.59913	36.908989	0.555404
ENSG00000124422	USP22	10.409904	10.474219	79.477522	9.797425
ENSG00000124429	POF1B	0	0.016529	0	0
ENSG00000124440	HIF3A	0	0	0	0
ENSG00000124444	ZNF576	2.062679	1.647465	2.78854	2.515409
ENSG00000124449	IRGC	0	0	0.049589	0.03443
ENSG00000124459	ZNF45	2.529061	1.28323	13.839673	1.169532
ENSG00000124466	LYPD3	0.466965	0.515367	3.13849	0.488937
ENSG00000124467	PSG8	0	0	0	0
ENSG00000124469	CEACAM8	0.40814	5.170579	0	1.970995
ENSG00000124479	NDP	0	0	0.09126	0
ENSG00000124486	USP9X	1.932992	4.111023	39.434992	3.58944
ENSG00000124490	CRISP2	0.084678	0.024932	0	0.02171
ENSG00000124491	F13A1	15.894453	24.592076	2.59417	27.454183
ENSG00000124493	GRM4	0.04865	0.012388	0.08803	0.038207
ENSG00000124496	TRERF1	3.082208	4.444873	10.294911	3.662147
ENSG00000124507	PACSIN1	1.001223	0.712483	9.737193	1.004881
ENSG00000124508	BTN2A2	3.207129	6.314695	17.641057	2.335114
ENSG00000124523	SIRT5	1.300713	1.396808	1.134639	1.079815
ENSG00000124532	MRS2	1.936994	1.762855	7.146645	1.398499
ENSG00000124535	WRNIP1	6.361438	5.697499	16.895009	5.485366
ENSG00000124541	RRP36	10.200148	9.517722	27.750975	9.534907
ENSG00000124549	BTN2A3P	0.172348	0.994382	4.173627	0.148361
ENSG00000124557	BTN1A1	0.037018	0.028418	0.077627	0.02847
ENSG00000124562	SNRPC	14.126639	11.826491	40.744787	12.449792
ENSG00000124564	SLC17A3	0	0.075933	0	0
ENSG00000124568	SLC17A1	0	0	0	0
ENSG00000124570	SERPINB6	7.78436	11.648396	40.846516	15.387083
ENSG00000124571	XPO5	2.59522	3.231819	13.655275	2.48721
ENSG00000124574	ABCC10	2.383647	3.356476	9.358763	3.681977
ENSG00000124575	HIST1H1D	0.452359	0.421001	3.74785	0.210895
ENSG00000124587	PEX6	5.986837	2.817508	4.197451	3.979263
ENSG00000124588	NQO2	3.933734	4.416387	17.02572	21.559971
ENSG00000124593	AL365205.1	0.390044	0.421199	0.788484	0.770852
ENSG00000124596	OARD1	3.825363	3.161962	18.695606	3.182951
ENSG00000124602	UNC5CL	0.417335	0.71309	4.98344	1.107946
ENSG00000124608	AARS2	1.387071	1.74343	4.73098	1.581271
ENSG00000124610	HIST1H1A	0	0	0.149666	0
ENSG00000124613	ZNF391	0.108304	0.152339	0.504588	0.121182
ENSG00000124614	RPS10	200.324117	152.301003	1793.070348	115.55346
ENSG00000124615	MOCS1	0.107544	0.196739	0.106381	0.111136
ENSG00000124635	HIST1H2BJ	3.103019	1.283171	1.861868	3.407068
ENSG00000124641	MED20	1.611891	1.389702	3.805433	1.008713
ENSG00000124657	OR2B6	0	0.038613	0	0
ENSG00000124659	TBCC	5.843275	7.592611	28.806532	8.825974
ENSG00000124664	SPDEF	0	0	0.527751	0
ENSG00000124678	TCP11	0	0	0.251568	0
ENSG00000124688	MAD2L1BP	5.243949	5.230694	31.370332	5.796838
ENSG00000124701	APOBEC2	0.061966	0.121511	0.072282	0.079436
ENSG00000124702	KLHDC3	16.787568	12.703579	28.090829	16.675057
ENSG00000124713	GNMT	0.201399	0.789492	5.169299	0.430309
ENSG00000124721	DNAH8	0.011763	0.008695	0.087314	0.003769
ENSG00000124731	TREM1	11.896789	31.11933	313.251321	26.981389
ENSG00000124733	MEA1	11.395964	8.912427	18.661612	10.070069
ENSG00000124743	KLHL31	0.014377	0.010622	0.040714	0
ENSG00000124749	COL21A1	0	0	0	0
ENSG00000124762	CDKN1A	6.037616	3.07441	64.507048	7.20797
ENSG00000124766	SOX4	1.222374	0.684298	16.304521	0.775159
ENSG00000124767	GLO1	3.173083	3.065564	20.640081	2.258105
ENSG00000124772	CPNE5	10.343152	4.12898	2.206191	7.212441
ENSG00000124780	KCNK17	0.026319	0.320296	2.901919	0.4021
ENSG00000124782	RREB1	2.403193	2.679654	41.710993	1.643493
ENSG00000124783	SSR1	11.182994	12.511922	60.757273	9.450125
ENSG00000124784	RIOK1	2.438673	2.11117	19.644982	1.723715
ENSG00000124785	NRN1	0.014591	0.098908	0	0.079705
ENSG00000124786	SLC35B3	1.086941	1.435894	2.897067	1.205019
ENSG00000124787	RPP40	0.272217	0.193734	0.432594	0.264113
ENSG00000124788	ATXN1	1.443907	3.567042	48.509989	2.071086
ENSG00000124789	NUP153	2.87141	3.783021	36.73761	3.617779
ENSG00000124795	DEK	6.318758	7.464069	97.669735	4.371519
ENSG00000124802	EEF1E1	0.564501	0.545401	7.55632	0.084022
ENSG00000124812	CRISP1	0	0	0	0
ENSG00000124813	RUNX2	1.033611	2.731069	16.625779	1.234624
ENSG00000124818	OPN5	0	0	0	0
ENSG00000124827	GCM2	0	0.013114	0	0
ENSG00000124831	LRRFIP1	16.320006	26.125963	132.72048	22.841595
ENSG00000124835	AC105760.1	0	0	0	0
ENSG00000124839	RAB17	0	0	0.115847	0.114622
ENSG00000124875	CXCL6	0.044383	0.080434	7.783814	0.018965
ENSG00000124882	EREG	0.022672	0.013396	90.642303	0.028985
ENSG00000124900	TRIM51	0	0	0	0
ENSG00000124915	MYRF-AS1	0	0	0.030729	0
ENSG00000124920	MYRF	0.162285	0.075948	2.11738	0.084137
ENSG00000124935	SCGB1D2	0	0	0	0
ENSG00000124939	SCGB2A1	0	0	0	0
ENSG00000124942	AHNAK	9.997796	16.665346	78.991784	9.266128
ENSG00000125037	EMC3	16.837203	19.18428	47.378039	24.236734
ENSG00000125046	SSUH2	0	0	0	0.071366
ENSG00000125084	WNT1	0.080669	0.198364	0.501301	0.126382
ENSG00000125089	SH3TC1	11.480998	9.174442	74.139168	9.131189
ENSG00000125107	CNOT1	24.976699	19.407156	164.853284	26.097897
ENSG00000125122	LRRC29	1.063338	1.58038	2.82953	1.85892
ENSG00000125124	BBS2	3.107306	3.657399	26.011905	3.745089
ENSG00000125144	MT1G	0.087354	0	0.611823	0
ENSG00000125148	MT2A	41.055408	25.227327	105.541258	53.830088
ENSG00000125149	C16orf70	2.587452	4.579761	24.959765	4.320714
ENSG00000125166	GOT2	4.497818	4.193962	9.759606	4.850556
ENSG00000125170	DOK4	0.336111	0.959784	0.515951	0.487989
ENSG00000125207	PIWIL1	0	0.007989	0.018903	0
ENSG00000125245	GPR18	3.570477	1.297833	8.629534	2.140437
ENSG00000125246	CLYBL	1.385346	0.495816	1.924954	0.714677
ENSG00000125247	TMTC4	0.986754	0.566348	2.663755	0.395081
ENSG00000125249	RAP2A	0.921	1.087352	8.294754	0.872015
ENSG00000125255	SLC10A2	0	0	0	0
ENSG00000125257	ABCC4	0.563908	0.76066	0.605112	0.810173
ENSG00000125266	EFNB2	0.060498	0.064976	0.043781	0.18203
ENSG00000125285	SOX21	0.007325	0	0	0
ENSG00000125304	TM9SF2	7.727048	11.607574	46.598222	10.590415
ENSG00000125319	C17orf53	0.086872	0.151538	0.592706	0.060739
ENSG00000125337	KIF25	0	0	0	0
ENSG00000125347	IRF1	81.478557	110.373148	267.966061	127.725639
ENSG00000125351	UPF3B	1.302274	1.49593	10.586732	1.428823
ENSG00000125352	RNF113A	6.582351	7.05936	25.372136	7.341577
ENSG00000125354	SEPTIN6	46.228596	46.6456	87.629604	51.466748
ENSG00000125355	TMEM255A	0.055761	0.021985	0.108257	0.047731
ENSG00000125356	NDUFA1	25.943075	15.980895	116.717745	13.107054
ENSG00000125363	AMELX	0.035914	0	0	0
ENSG00000125375	DMAC2L	0.934182	1.728692	9.295681	1.600401
ENSG00000125378	BMP4	0.022944	0.089053	0.046048	0
ENSG00000125384	PTGER2	2.063964	6.020889	63.412599	3.271452
ENSG00000125385	AL161781.1	0	0	0	0
ENSG00000125386	FAM193A	3.743231	3.693306	19.286737	3.914555
ENSG00000125388	GRK4	0.260769	0.432087	0.937941	0.238043
ENSG00000125398	SOX9	0	0	0.018732	0
ENSG00000125409	TEKT3	0	0.072252	0	0
ENSG00000125414	MYH2	0	0.005068	0	0
ENSG00000125430	HS3ST3B1	1.696591	1.514796	12.494118	0.904035
ENSG00000125434	SLC25A35	0.890233	1.305929	2.485247	1.678073
ENSG00000125445	MRPS7	7.577157	5.570772	19.115618	6.825454
ENSG00000125447	GGA3	9.753218	12.147471	53.136247	10.33375
ENSG00000125449	ARMC7	4.806715	5.346338	7.405632	9.374847
ENSG00000125450	NUP85	5.129707	7.271415	24.496675	5.861695
ENSG00000125454	SLC25A19	2.939399	2.462086	6.609297	2.751283
ENSG00000125457	MIF4GD	9.821159	7.686249	35.403335	10.845798
ENSG00000125458	NT5C	13.26122	9.810337	45.725046	14.413677
ENSG00000125459	MSTO1	3.232314	5.608649	44.579541	4.41135
ENSG00000125462	C1orf61	0.029873	0.553687	0.983278	0.104742
ENSG00000125482	TTF1	2.374289	2.043257	10.314883	2.669843
ENSG00000125484	GTF3C4	0.607782	0.624258	5.999201	0.434252
ENSG00000125485	DDX31	2.040886	1.540762	7.622229	1.378251
ENSG00000125492	BARHL1	0	0	0	0
ENSG00000125498	KIR2DL1	0.078435	0.536375	6.517226	0.430765
ENSG00000125503	PPP1R12C	21.001994	27.235495	176.09327	28.653971
ENSG00000125505	MBOAT7	41.678071	106.111292	89.752184	96.134151
ENSG00000125508	SRMS	0.015026	0.044266	0.052556	0.019262
ENSG00000125510	OPRL1	1.528803	2.621424	0.720873	5.33887
ENSG00000125514	LINC00029	0	0	0	0
ENSG00000125520	SLC2A4RG	24.787738	21.846196	66.098474	26.170152
ENSG00000125522	NPBWR2	0	0	0.119801	0
ENSG00000125531	FNDC11	0.367003	0.213924	1.077224	0.342821
ENSG00000125533	BHLHE23	0	0	0	0
ENSG00000125534	PPDPF	241.897434	180.41334	339.522198	209.848039
ENSG00000125538	IL1B	4.028278	14.064786	908.526871	6.327566
ENSG00000125551	PLGLB2	0.549227	0.720608	0.572238	0.320336
ENSG00000125571	IL37	0	0	0.171114	0
ENSG00000125611	CHCHD5	5.305686	5.119998	25.79982	6.164191
ENSG00000125618	PAX8	0.2235	0.190155	0.226385	0.263293
ENSG00000125629	INSIG2	1.23107	0.609466	18.171269	0.983931
ENSG00000125630	POLR1B	2.441561	1.749045	10.059051	1.886955
ENSG00000125631	HTR5BP	0	0	0.144119	0
ENSG00000125633	CCDC93	2.711429	4.308202	62.315151	1.968963
ENSG00000125637	PSD4	25.638512	34.381622	55.137398	37.624819
ENSG00000125648	SLC25A23	2.983305	2.750695	1.831985	2.721862
ENSG00000125650	PSPN	0.328749	0.382039	0.056496	0.518098
ENSG00000125651	GTF2F1	14.43582	12.525063	62.236404	15.954831
ENSG00000125652	ALKBH7	15.57547	11.525921	40.436205	14.345981
ENSG00000125656	CLPP	20.325208	14.940962	53.659607	17.091034
ENSG00000125657	TNFSF9	0.234764	0.101739	8.258378	0.053107
ENSG00000125675	GRIA3	0	0	0	0
ENSG00000125676	THOC2	4.531857	7.073886	55.843846	5.133946
ENSG00000125686	MED1	2.305518	2.461671	19.91308	1.555484
ENSG00000125691	RPL23	83.277432	62.885432	1501.274802	26.066526
ENSG00000125695	AC046185.1	0	0	0	0
ENSG00000125703	ATG4C	0.684387	1.132751	1.036938	0.358495
ENSG00000125726	CD70	0.222312	0.430077	5.661427	0.210798
ENSG00000125730	C3	0.199092	0.241194	4.499009	0.558082
ENSG00000125731	SH2D3A	4.354816	5.255484	25.30436	5.068295
ENSG00000125733	TRIP10	0.758086	0.927991	22.639171	0.802182
ENSG00000125734	GPR108	10.979045	16.561593	116.594044	19.219538
ENSG00000125735	TNFSF14	2.666987	7.4292	10.215578	8.419524
ENSG00000125740	FOSB	0.263665	0.636601	53.001487	0.475687
ENSG00000125741	OPA3	1.638598	1.448684	3.920819	1.37372
ENSG00000125743	SNRPD2	19.154968	13.81573	149.309717	11.830622
ENSG00000125744	RTN2	1.96192	2.581579	4.493166	4.931071
ENSG00000125746	EML2	6.319621	9.550569	26.610076	9.311662
ENSG00000125753	VASP	101.207732	133.244131	195.316268	182.456143
ENSG00000125755	SYMPK	11.245307	11.239053	36.630752	13.321125
ENSG00000125772	GPCPD1	3.197443	3.807334	177.011312	4.191055
ENSG00000125775	SDCBP2	0.307085	0.384908	8.333108	0.62141
ENSG00000125779	PANK2	7.681776	9.302642	20.274044	10.324838
ENSG00000125780	TGM3	0.073441	0.361259	0.941214	0.951833
ENSG00000125787	GNRH2	0.069234	0	0.242561	0.133142
ENSG00000125788	DEFB126	0	0	0	0
ENSG00000125798	FOXA2	0	0.120139	0	0.011598
ENSG00000125804	FAM182A	0.193477	0.08285	0.555843	0.069189
ENSG00000125810	CD93	8.143892	11.586623	107.730144	10.117306
ENSG00000125812	GZF1	0.647746	0.612831	12.265265	0.740382
ENSG00000125813	PAX1	0	0.011161	0	0
ENSG00000125814	NAPB	0.558897	0.739157	7.313319	0.423275
ENSG00000125815	CST8	0	0	0	0
ENSG00000125816	NKX2-4	0.02578	0	0	0
ENSG00000125817	CENPB	13.707079	11.1341	29.863815	12.568902
ENSG00000125818	PSMF1	98.685149	87.290478	75.430839	180.434281
ENSG00000125820	NKX2-2	0.03102	0	0	0
ENSG00000125821	DTD1	2.670954	2.431183	8.985209	2.345839
ENSG00000125823	CSTL1	0	0	0	0
ENSG00000125826	RBCK1	26.002319	25.76468	46.345508	38.712025
ENSG00000125827	TMX4	3.084874	5.397312	16.7908	6.276163
ENSG00000125831	CST11	0	0	0	0
ENSG00000125834	STK35	2.328459	3.166676	10.027601	2.861549
ENSG00000125835	SNRPB	38.527839	31.684272	151.181742	38.779675
ENSG00000125841	NRSN2	0.404642	0.519409	4.414116	0.343205
ENSG00000125843	AP5S1	1.921855	1.992425	3.040323	2.377416
ENSG00000125844	RRBP1	5.108825	6.194354	67.702393	10.600644
ENSG00000125845	BMP2	0.005975	0.008823	0.271435	0.030634
ENSG00000125846	ZNF133	1.246864	1.452594	3.23436	1.532874
ENSG00000125848	FLRT3	0	0	0	0
ENSG00000125850	OVOL2	0	0	0	0
ENSG00000125851	PCSK2	0	0	0	0
ENSG00000125861	GFRA4	0	0	0	0
ENSG00000125863	MKKS	1.732779	1.740009	3.780578	1.470156
ENSG00000125864	BFSP1	0.049319	0.174593	0.0373	0.151725
ENSG00000125868	DSTN	4.951151	6.314321	23.347321	5.28104
ENSG00000125869	LAMP5	0.517508	0.435902	9.316545	0.489631
ENSG00000125870	SNRPB2	6.636769	5.040956	43.658291	5.389005
ENSG00000125871	MGME1	2.149676	2.852688	11.478974	2.541687
ENSG00000125872	LRRN4	0	0	0	0
ENSG00000125875	TBC1D20	4.034492	5.104369	15.450675	4.231402
ENSG00000125877	ITPA	9.843404	10.160844	16.510627	10.952836
ENSG00000125878	TCF15	0	0	0.051066	0
ENSG00000125879	OTOR	0	0	0	0
ENSG00000125885	MCM8	0.34473	0.650884	1.766753	0.308664
ENSG00000125888	BANF2	0	0	0	0
ENSG00000125895	TMEM74B	0	0.072428	0	0
ENSG00000125898	FAM110A	15.267936	15.877152	29.793854	25.344303
ENSG00000125899	C20orf187	0	0	0	0
ENSG00000125900	SIRPD	0.404639	0.669768	0.417018	1.011493
ENSG00000125901	MRPS26	8.991499	6.306462	15.695715	7.684576
ENSG00000125903	DEFB129	0	0	0	0
ENSG00000125910	S1PR4	63.654233	62.102295	33.43418	89.983577
ENSG00000125912	NCLN	8.312991	11.368128	45.625149	14.12048
ENSG00000125931	CITED1	0	0	0	0
ENSG00000125944	HNRNPR	13.849737	14.734063	67.111724	11.65548
ENSG00000125945	ZNF436	0.588189	0.722833	2.885198	0.454997
ENSG00000125952	MAX	37.160331	36.913431	88.73409	39.973542
ENSG00000125954	CHURC1-FNTB	0	0.161159	0.345243	0.049364
ENSG00000125962	ARMCX5	1.109157	1.140393	5.867846	0.468678
ENSG00000125965	GDF5	0	0.013549	0.032104	0
ENSG00000125966	MMP24	0.028755	0.021237	0.217697	0.055287
ENSG00000125967	NECAB3	1.033394	1.002755	5.31112	2.291477
ENSG00000125968	ID1	0.099833	0.10999	2.708497	0.127983
ENSG00000125970	RALY	42.746392	46.509103	97.301732	58.306454
ENSG00000125971	DYNLRB1	38.664186	34.969296	80.174331	41.700092
ENSG00000125975	C20orf173	0	0	0	0
ENSG00000125977	EIF2S2	5.530379	4.730392	33.621183	5.203834
ENSG00000125991	ERGIC3	31.072562	29.904955	97.688465	26.62117
ENSG00000125995	ROMO1	12.932891	13.16943	68.640634	9.831599
ENSG00000125997	BPIFB9P	0	0	0	0
ENSG00000125998	FAM83C	0	0	0	0
ENSG00000125999	BPIFB1	0	0	0	0.017618
ENSG00000126001	CEP250	8.44755	9.715342	15.697946	7.922143
ENSG00000126003	PLAGL2	3.022878	3.630633	14.128707	4.279519
ENSG00000126005	MMP24OS	44.618556	34.444036	151.43626	44.722837
ENSG00000126010	GRPR	0	0.053015	0.188408	0
ENSG00000126012	KDM5C	7.266405	10.230333	119.797982	8.761378
ENSG00000126016	AMOT	0.250238	0.211164	0.243486	0.075508
ENSG00000126062	TMEM115	6.641272	6.580974	22.890032	8.847141
ENSG00000126067	PSMB2	7.408509	6.596068	31.184941	7.488447
ENSG00000126070	AGO3	0.935392	1.653523	15.255927	0.96957
ENSG00000126088	UROD	8.764262	7.494356	31.927483	8.836338
ENSG00000126091	ST3GAL3	2.821618	2.391484	4.879287	2.296844
ENSG00000126106	TMEM53	0.61201	0.807204	2.917103	0.632294
ENSG00000126107	HECTD3	5.035811	6.249063	25.667023	8.0826
ENSG00000126214	KLC1	21.497707	25.049216	111.338115	21.801985
ENSG00000126215	XRCC3	1.456651	1.768247	3.020503	1.586346
ENSG00000126216	TUBGCP3	4.294764	5.277135	23.050092	4.172913
ENSG00000126217	MCF2L	0.909684	1.224675	0.909989	0.712949
ENSG00000126218	F10	0	0	0	0
ENSG00000126226	PCID2	4.887235	5.074929	22.097436	3.182844
ENSG00000126231	PROZ	0	0	0	0
ENSG00000126233	SLURP1	0	0	0	0
ENSG00000126243	LRFN3	3.255921	4.405382	1.016232	2.769206
ENSG00000126246	IGFLR1	20.571636	19.160312	68.047002	26.663866
ENSG00000126247	CAPNS1	124.25713	112.167355	321.724686	206.95751
ENSG00000126249	PDCD2L	1.527148	0.449605	1.580453	1.078984
ENSG00000126251	GPR42	0	0	0.121256	0.118299
ENSG00000126254	RBM42	15.698183	14.56505	50.481262	18.739619
ENSG00000126259	KIRREL2	0.021833	0.04297	0	0.088924
ENSG00000126261	UBA2	11.217664	11.095988	59.415393	7.24903
ENSG00000126262	FFAR2	7.237325	28.406681	29.154419	48.363236
ENSG00000126264	HCST	74.129127	54.431507	219.089323	85.191245
ENSG00000126266	FFAR1	0.009429	0	5.010253	1.099901
ENSG00000126267	COX6B1	92.772464	68.933388	166.539356	87.706692
ENSG00000126337	KRT36	0	0.019381	0	1.047273
ENSG00000126351	THRA	3.404158	5.238148	27.528827	3.981815
ENSG00000126353	CCR7	70.674859	39.514435	145.510968	48.740703
ENSG00000126368	NR1D1	1.853948	2.118483	8.229121	2.218692
ENSG00000126391	FRMD8	7.269298	7.675052	22.265831	8.566282
ENSG00000126432	PRDX5	47.116845	50.959158	51.645685	53.771561
ENSG00000126453	BCL2L12	3.897651	5.052034	7.882013	4.148437
ENSG00000126456	IRF3	26.238961	28.710778	66.679983	37.745063
ENSG00000126457	PRMT1	16.224889	15.125827	58.476677	16.571345
ENSG00000126458	RRAS	6.589423	5.406185	5.048684	11.316353
ENSG00000126460	PRRG2	0.226612	0.147579	0.344435	0.210371
